"course_code","course_title","professor","term","comment","source","legacy","include_in_import","needs_review","review_reason","category","source_section","source_line"
"ECE4750J","","","","同意楼上，没有把数学全忘光的话大二夏就可以冲。内容好玩且wkld不大，只要上课听了考试基本不会有问题。","feishu_legacy","true","true","true","professor_missing","Program Subject / ECE","Program Subject > ECE > VE 475","723"
"ME0801J","","","","哪个男人会不喜欢开车床呢？","feishu_legacy","true","true","true","professor_missing","Program Subject / ME","Program Subject > ME > ME 0801J","735"
"ME0801J","","","","早八上，风险较高，各个环节都容易致残","feishu_legacy","true","true","true","professor_missing","Program Subject / ME","Program Subject > ME > ME 0801J","736"
"ME0801J","","","","比起当工人阶级早八进厂，还是当资本家比较舒服","feishu_legacy","true","true","true","professor_missing","Program Subject / ME","Program Subject > ME > ME 0801J","737"
"ME0801J","","","","有点子意思，就是早八容易睡过头","feishu_legacy","true","true","true","professor_missing","Program Subject / ME","Program Subject > ME > ME 0801J","738"
"ME0801J","","","","除了用锯子那一小节课有点烂 别的还是很好玩的手工课x","feishu_legacy","true","true","true","professor_missing","Program Subject / ME","Program Subject > ME > ME 0801J","739"
"ME0801J","","","","有的课程只需要1h就能做完了，之后还不让提前走，必须在休息区干等到十一点多下课，否则就是早退扣分降档。但u1s1课程还是很有趣的，老师除了在不让你走这一点上不够变通之外也都还行。激光切割的老师一般。","feishu_legacy","true","true","true","professor_missing","Program Subject / ME","Program Subject > ME > ME 0801J","740"
"ME2110J","","Shane Johnson","","ME课最简单的一集～只要上课认真听讲，把书上的例题都学会就能考满分的那种。Shane 211上课质量很高，内容也相对简单，推荐大家选这门课！","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 211 > Shane Johnson","751"
"ME2110J","","Shane Johnson","","Shane: 考试有不明白的问我。：这道题怎么做？ Shane: 这道题你要，，然后，,","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 211 > Shane Johnson","752"
"ME2110J","","Shane Johnson","","强推！shane讲的非常清楚，课上例题很多（喜欢叫人去黑板做题，给bonus），好好听课下课基本不怎么用学。考试不会刻意为难你，大家分都很高，且不curve！（记得考前去听shane的rc，有惊喜","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 211 > Shane Johnson","753"
"ME2110J","","Shane Johnson","","不适合社恐😭😭😭，bonus一分都没拿到呜呜呜呜（bonus直接加总评啊啊啊啊什么鬼啊啊啊啊啊啊啊啊
不适合社恐😭😭😭，bonus一分都没拿到呜呜呜呜（bonus直接加总评啊啊啊啊什么鬼啊啊啊啊啊啊啊啊","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 211 > Shane Johnson","754"
"ME2110J","","Shane Johnson","","Shane=好","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 211 > Shane Johnson","755"
"ME2110J","","Shane Johnson","","shane=好 上课了基本认真听了就不用咋复习，为我混天黑日的期末周复习带来一丝光明了可以说","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 211 > Shane Johnson","756"
"ME2110J","","Shane Johnson","","Shane==好，甚至可以在考试的时候问shane或者ta一些相对constructive的建议，而且上课体验很好","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 211 > Shane Johnson","757"
"ME2110J","","Shane Johnson","","(","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 211 > Shane Johnson","758"
"ME2350J","","Kyt","","2023FA：不知道是不是秋季dd结果没出的原因，极卷。授课质量一般。","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 235 > Kyt","769"
"ME2350J","","Kyt","","2023FA：喜欢我me235三小quiz两大考一实验吗
quiz30min做一道大题（基本做不完）
final一个半小时给了一大沓卷子，从头算到尾，计算器都来不及敲
期末周再给你来个实验报告。。
这门课只有3学分哦
老师上课感觉像对着黑板自言自语。。","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 235 > Kyt","770"
"ME2350J","","Kyt","","感觉老师人挺好的，讲得还行，靠看书自己救吧。秋季来就是me人卷来卷去，来卷！","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 235 > Kyt","771"
"ME2350J","","Kyt","","特别好课，喜欢写板书的老师捏🥰","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 235 > Kyt","772"
"ME2350J","","Kyt","","老师授课挺负责的，秋季就是大家一起卷嘻嘻","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 235 > Kyt","773"
"ME2350J","","Dezhi zhou","","不用签到，到最后都没人听课了，老师人是好的，但是语调太平淡，不如自学。内容其实很简单，题目很模式化。看rc，考试甚至会有原题出现。","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 235 > Dezhi zhou","780"
"ME2400J","","Xiaodong Wei","","2024Spring 什么神仙好课，考试全开卷（开网的那种）","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 240 > Xiaodong Wei","789"
"ME2400J","","Xiaodong Wei","","内容对不喜欢物理的人还是蛮难的，但是，xiaodong我的神！给分巨巨巨好（final没做出几道题的情况下","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 240 > Xiaodong Wei","790"
"ME2400J","","Robert Parker","","2024SU:UM交换来的老师，之前是JI的执行院长。老师人很好，给分据说非常generous，学术水平挺高，就是课程时间太紧，最后一周发一百页笔记真顶不住","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 240 > Robert Parker","798"
"ME2500J","","Jayhang Ju","","containing more hand-on practices. Requires more effort and learn more. More effort by professor. Interesting project.","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Jayhang Ju","807"
"ME2500J","","Jayhang Ju","","高能好课，强推，都应该来学（ECE+ME)","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Jayhang Ju","808"
"ME2500J","","Jayhang Ju","","最值得上的一门me课，推荐大一秋到大二夏的每一个学期只要有就无脑选，推荐override选这门课 无脑冲","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Jayhang Ju","809"
"ME2500J","","Jayhang Ju","","无敌好课，学完爱上ME，和先修课关联不大，完全可以override选，wkld也很适中","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Jayhang Ju","810"
"ME2500J","","Jayhang Ju","","认准朱教授，zhu=好 ，和蔼温良，轻声细语。TA 认准 otto，见过最和蔼的TA","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Jayhang Ju","811"
"ME2500J","","Jayhang Ju","","Ju: You're brave. 对于被迫选me的人来说这课还是蛮痛苦的","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Jayhang Ju","812"
"ME2500J","","Jayhang Ju","","喜欢我每节课一次的ca嘛x 越学越发现是最好复习的一门课.考前甚至不用看slides，只要hw+ca 考试会有很多原题出现","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Jayhang Ju","813"
"ME2500J","","Jayhang Ju","","机动金课，纯正的史，被211还有235等课忽悠对me感恩戴德之后感受到的第一拳","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Jayhang Ju","814"
"ME2500J","","Jayhang Ju","","ji必上课top1，来ji上这一门课就够了，有空必选没空必等。
本课要素：
design review (1x)
gameday (1x)
考试 (2x)
课堂练习+作业 (~30x)
lab (6h/周)
儒雅otto (1x)
me卷子 (?x)
等精品内容现已加入ME250豪华套餐体验仅需4学分，无脑恩冲就完事了
我的final rpt呢","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Jayhang Ju","815"
"ME2500J","","Jayhang Ju","","考试原题友好，但其他的emmmm","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Jayhang Ju","816"
"ME2500J","","Youyi Bi","","Prof Bi：a little bit more relaxed","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Youyi Bi","824"
"ME2500J","","Youyi Bi","","2023SU: project较难且不拉分；考试也较难但是拉分","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Youyi Bi","825"
"ME2500J","","Youyi Bi","","跳车了SP250选的，wkld体感远小于SP250，没有class activity，hw和lab session远少于SP250(2024SU)","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM250 > Youyi Bi","826"
"ME3200J","","Lipo Wang","","真金课，不可不尝。王Sir is great，进交大以来说实话遇到这样认真的老师不多。","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 320 > Lipo Wang","836"
"ME3500J","","Jayhang Ju","","非常好的课，只要保证出勤率低于一定值，体验就会好。","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 350 > Jayhang Ju","861"
"ME3500J","","Jayhang Ju","","比250体验还好，推荐250和350不冲突的话就一起选，wkld极低，考试就考作业题 +1","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 350 > Jayhang Ju","862"
"ME3500J","","Jayhang Ju","","喜欢ME的可以研究各类连杆机构画solidworks 喜欢cs和ce的可以玩树莓派 大家都能在这门课找到喜欢的地方","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 350 > Jayhang Ju","863"
"ME3500J","","Jayhang Ju","","prof 会请你喝饮料 人好并且关心你的精神状态","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 350 > Jayhang Ju","864"
"ME3500J","","Jayhang Ju","","prof讲课🧑🏻‍🦲🐷👎","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 350 > Jayhang Ju","865"
"ME3600J","","Lei Shao","","认准Lei Shao 真的好老师！考试开网开卷 还有老师自己开的review lecture. 而且选的大二的同学少 感觉非常养老（24SU）","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 360 > Lei Shao","873"
"ME3600J","","Lei Shao","","神课，wkld小给分好，sl老师人也很好","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 360 > Lei Shao","874"
"ME3600J","","Lei Shao","","老师人非常好，非常儒雅随和，讲的也很好，考试开网很人性","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 360 > Lei Shao","875"
"ME3820J","","Hong Zhu","","wkld小给分好，考试不难","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 382 > Hong Zhu","885"
"ME3820J","","Hong Zhu","","正常认真学就行，不用特别练习","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM 382 > Hong Zhu","886"
"ME3950J","","Ting Sun","","跟着王老师能学到很多东西，课程的助教带着很多实验问题都可以迎刃而解","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM395 > Ting Sun","896"
"ME3950J","","Ting Sun","","一门超级好的机械工程入门实验课","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM395 > Ting Sun","897"
"ME3950J","","Ting Sun","","物理实验进阶版，是上过的第三次st老师的课","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM395 > Ting Sun","898"
"ME3950J","","Ting Sun","","wkld最符合学分的实验课 人数少 实验很欢乐 写report很痛苦","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM395 > Ting Sun","899"
"ME3950J","","Ting Sun","","dd的同学推荐大二su上掉的，密大的课wkld比这里大，还要算到你密大的gpa里面。这里wkld属于是4学分正常范围，去年人少氛围轻松。","feishu_legacy","true","true","false","","Program Subject / ME","Program Subject > ME > VM395 > Ting Sun","900"
"TC3000J","","Xi Liu","","好人，体贴。学期初生病请了个假非常爽快就答应了，甚至过了一个星期还在关心我。给分还行，上课自由讨论环节会走来走去和你用中文聊天问你学懂了没。课讲的也不错","feishu_legacy","true","true","false","","Program Subject / TC","Program Subject > TC > TC 300 > Xi Liu","920"
"TC4960J","","Irene Wei","","上Irene Wei的496真是有福了，wkld比别的section大多了，给分巨差，没feedback，还会针对学生的一个老师呀","feishu_legacy","true","true","false","","Program Subject / TC","Program Subject > TC > TC 496 > Irene Wei","930"
"JAPN1100J","","Lin Zibo","","唯一真神，只是抢不抢得到的问题","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Lin Zibo(JAPN1100J)","941"
"JAPN1100J","","Lin Zibo","","神中神","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Lin Zibo(JAPN1100J)","942"
"JAPN1100J","","Lin Zibo","","上的最开心的课","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Lin Zibo(JAPN1100J)","943"
"ENGL2050J","","Andrew Yang","","想似","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Andrew Yang(ENGL2050J)","951"
"PHIL2430J","","Benjamin Paloff","","真神HU课程 感兴趣的同学直接冲 不用担心essay的想法不够好 可以一直改一直一直交 可惜是UM的老师过来上课 就是要对话题有一定兴趣就好！","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Benjamin Paloff(PHIL 2430J)","959"
"CUL2620J","","Kim","","wkld确实大，但是给分特别好 平均A 保底A-","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Kim(CUL2620J)","966"
"PHIL2650J","","Wu Yun","","好评，TA会和professor一起捞你，但是今年取消的quiz明年估计会回来了，就三四个B＋","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Wu Yun(PHIL2650)","973"
"PHIL2650J","","Wu Yun","","强推！武云人超级好！课上讨论挺有意思的，wkld约等于无，主要是期末的一篇fianl essay","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Wu Yun(PHIL2650)","974"
"PHIL2650J","","Wu Yun","","武老师真的非常nice，各个方面都很nice！强推！","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Wu Yun(PHIL2650)","975"
"HIS2810J","","Xu Tong","","学分性质上是高贵的3credit 300level SS-HU两可课。对中国历史有兴趣或有了解的同学无脑入。wkld包括10个100词comment，4个100词question和4个reflection paper，个人认为不算大。","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Xu Tong(HIS 2810)","981"
"HIS2810J","","Xu Tong","","给XT老师打call！！！","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Xu Tong(HIS 2810)","982"
"HIS2810J","","Xu Tong","","课堂上互动性会很强 xt一旦认识你之后可能会被反复点名x. 除了有考试（限时reflection paper属于），完全很好的课","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Xu Tong(HIS 2810)","983"
"HIS2810J","","Xu Tong","","就是课前看材料会有很多生词，浑身难受。但是用翻译软件后问题就迎刃而解了：）互动的时候一时语塞也可以讲中文。压力不大，拿A-就和喝水一样，BUT拿A还是有难度的。","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Xu Tong(HIS 2810)","984"
"HIS2810J","","Xu Tong","","真的学到了东西！是最喜欢的人文课老师！强推！","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Xu Tong(HIS 2810)","985"
"PHIL2030J","","Dmytro Mykhailov","","Mykhailov是一个极其注重课堂互动的老师，在进入一堂课的内容前，首先会花不少时间与同学交流阅读材料中的内容（没有人举手的话就会随机点名，因此还是建议课前阅读一下mandatory reading）；课程难度不大，上课气氛比较轻松，但课程的内容是在与学生交流的基础上推进，开始交流的时候不需要表达出“正确的”，充满洞见的答案（老师还是很和蔼的，会积极回应你的答案引导你讲下去），而是在一问一答中印象Mykhailov想讲的东西，我相信这样的设计是受到了柏拉图精神助产术的启发。
我个人不太喜欢的是它mandatory reading选用的书*Introduction to Philosophy of Technology* by Mark Coeckelbergh。这本书宣称不怎么懂哲学的非科班生也可以读，但实际上提到多了相当多的海德格尔。 能看出来作者很努力地在避免语言生涩，但努力过分了，许多德翻英专有名词缺少原词对应，加之抛弃了海德格尔所期望的词源学，反而让这本书在有些部分语焉不详，个人认为可以参照豆瓣上一些书评进行理解。原书还有很强的罗列倾向，把哲学家们像铜币一样排在桌上，一方面缺少历史性的分析，另一方面则无一条明晰的问题链，黑格尔言：哲学就是哲学史。本书是一本intro，但也只能是一本intro了。
再提一嘴一些零零散散的东西吧。有些时候最后十五分钟会有一个quiz，会让你在canvas上回答一个小问题，写个大约200字吧，时间稍微有点紧，不难。每堂课都会查签到，学生需要在点名单上签字。回答问题教授会在点名单上做记号，需要一定的participation才好拿到分。有期末考试。教授作为乌克兰人说话几乎没有口音，英语很标准，也会德语，选德语的小伙伴们可以交流一下。给分暂时不知，答主还在上这门课
总之，我推荐对哲学感兴趣的人，e人，能阅读相对抽象的长文本的人选（相信大家都被engl1000 2000拷打过了:)，这点应该都不会有什么问题），可能有些人会觉得有点无聊，但我还是挺喜欢这门课的。","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Dmytro Mykhailov(PHIL 2030)","993"
"CUL2610J","","Aline Chevalier","","wkld小分好","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Aline Chevalier(CUL2610J)","1001"
"CUL2610J","","Aline Chevalier","","伟大，无须多言，神","feishu_legacy","true","true","false","","Intellectual Bre / Humanity(HU)","Intellectual Bre > Humanity(HU) > Aline Chevalier(CUL2610J)","1002"
"PSY3650J","","Chiao","","给分比较两极分化，建议私下多沟通（very)","feishu_legacy","true","true","false","","Intellectual Bre / Social Science(SS)","Intellectual Bre > Social Science(SS) > Chiao","1010"
"PSY3650J","","Chiao","","要做好不在乎gpa的准备
但是是很好的老师捏，建议喜欢心理学的冲","feishu_legacy","true","true","false","","Intellectual Bre / Social Science(SS)","Intellectual Bre > Social Science(SS) > Chiao","1011"
"PSY3650J","","Chiao","","不考虑wkld的话很推荐，当成探索自己的一次旅途吧！Not go through it, gain through it!","feishu_legacy","true","true","false","","Intellectual Bre / Social Science(SS)","Intellectual Bre > Social Science(SS) > Chiao","1012"
"PSY3650J","","Chiao","","主打的就是人文课当专业课在上，wkld真不小。不认真讨论和做作业的话真的会挂人，对topic毫无兴趣只想拿学分这可能不是个好选择。以及如果恰好课上没有外国学生应该一半时间是中文授课，理解难度会小很多。","feishu_legacy","true","true","false","","Intellectual Bre / Social Science(SS)","Intellectual Bre > Social Science(SS) > Chiao","1013"
"PSY3650J","","Chiao","","对心理学抱有“极大”兴趣+准备好为了这门课迎接海量wkld的进。不过焦老师人特别好，积极沟通之下还是能拿一个理想的成绩的。","feishu_legacy","true","true","false","","Intellectual Bre / Social Science(SS)","Intellectual Bre > Social Science(SS) > Chiao","1014"
"PSY3650J","","Chiao","","相比于大的essay，更多的是很多很多小作业。比较需要跟教授多沟通。","feishu_legacy","true","true","false","","Intellectual Bre / Social Science(SS)","Intellectual Bre > Social Science(SS) > Chiao","1015"
"PSY3650J","","Chiao","","别犹豫 快跑！快跑！快跑！个人是在jn0的小组作业leader贡献度拉满但是被他认为上课小组内pre用电脑所以“not show respect”被扣了1/3 attendance分（占总分约30%）。 不觉得jn0好沟通 反而过分偏执 不会听学生的想法除非你的想法和他的完全符合 而且grading policy极其不合理 期末大作业甚至只有attandence的1/2就极其绷不住 关于wkld wkld极大 很大程度上源自于他让你去帮他完成一些他自己天马行空的想法比如在楼顶搭帐篷 就是把人当免费劳动力薅了。。。同情楼下 反正给分离谱以及能跑的快跑吧 不要轻易尝试","feishu_legacy","true","true","false","","Intellectual Bre / Social Science(SS)","Intellectual Bre > Social Science(SS) > Chiao","1016"
"PSY3650J","","Chiao","","楼上小组work大爹确实惨","feishu_legacy","true","true","false","","Intellectual Bre / Social Science(SS)","Intellectual Bre > Social Science(SS) > Chiao","1017"
"PSY3650J","","Chiao","","心理学概论
课程内容：n0的一大特色就是他多样化的课程内容。对于24春季的课来说，前两周是老师的lecture（ introduction 和 介绍心理学），如果感觉不适合的话建议现在退掉。之后会有分组（四个心理学子主题自主填表报名），之后7周基本都是以小组为单位行动了。第三到四周是老师的lecture加上小组的讨论回答，更多的回答问题有利于participation的增加。之后会有关于自己选的子主题的quiz，全是选择题，认真复习教材就问题不大。6-9周则是“沙龙”，小组里的人选择一本相关主题著作进行阅读，每节课和组员进行分享，每一周会有一个人负责在白板上写思维导图进行上传。最后的压轴项目是tent talk，和创造力课程的同学对接，将自己读的书、学到的内容融入到一个时长2小时的有趣活动中。这个项目的wkld较大，和创造力组员的沟通格外重要。在第九周周末完成tent talk，在第十周的课上总结自己的tent talk，进行简单的qa。
上课自由度：不高，有小组讨论和问答（算participation），沙龙环节需要每节课产出内容。tent talk更是使得课外的wkld剧增。每节课都有签到，手动签到别想逃！
考核标准：participation（问答） quiz（关于自己学的主题）tent talk（前期准备 现场发挥 后期qa）沙龙（每节课的ppt分享 小组互评）
授课质量：n0的实力我是认可的。但是他的声音比较轻，英语授课会导致对心理学不太感兴趣的同学很容易迷失。n0在这门课上主要想让我们自己学习，自己感悟出心理学上的道理，辅导我们自己办tent talk，可以说与传统的人文课差距明显。这可以说是创新，让真正喜欢心理学的人施展手脚，但是也会导致想上水课的同学吃到很低的分数
什么，想问我的分数？2.7！花钱降绩点，实在是不值得啊~","feishu_legacy","true","true","false","","Intellectual Bre / Social Science(SS)","Intellectual Bre > Social Science(SS) > Chiao","1018"
"HIS1020J","","Xu Tong","","同HIS2810。wkld在很恶心的3分Social Science门类中算是一股清流。就算你对历史不感兴趣也可以无脑入。","feishu_legacy","true","true","false","","Intellectual Bre / Social Science(SS)","Intellectual Bre > Social Science(SS) > Xu Tong(HIS 1020)","1026"
"HIS1020J","","Xu Tong","","很爱XT老师，会给你打招呼捏","feishu_legacy","true","true","false","","Intellectual Bre / Social Science(SS)","Intellectual Bre > Social Science(SS) > Xu Tong(HIS 1020)","1027"
"ART2550J","","Manuel","SU","mn给分最好的一集","feishu_legacy","true","true","false","","Intellectual Bre / Art","Intellectual Bre > Art > Manuel (ART2550J SU)","1061"
"ART2551J","","Manuel","DWP","是的牛宝有art课……能学到很多东西，但如果是零基础，得接受忙活半天拿A-，喜欢摄影的可入","feishu_legacy","true","true","false","","Domestic Winter Program","Domestic Winter Program > Manuel (ART2551J DWP)","1086"
"ART2551J","","Manuel","DWP","牛宝dwp=好(虽然有卷怪每天p图到3点 但是只要正常交作业保底A- 认真一点就A 摄影0基础可冲 以及牛宝会带着去很多有意思的地方 印象最深的大概是牛宝最不喜欢去""this is for tourist""的地方","feishu_legacy","true","true","false","","Domestic Winter Program","Domestic Winter Program > Manuel (ART2551J DWP)","1087"
"ART2551J","","Manuel","DWP","真的好课，可以和马牛去各种field trip，还可以在路上和马牛聊天，学到很多有关摄影的知识，最重要的是有/租一台还可以的相机并有一颗想学摄影的心","feishu_legacy","true","true","false","","Domestic Winter Program","Domestic Winter Program > Manuel (ART2551J DWP)","1088"
"ART2551J","","Manuel","DWP","很好的课，零基础可冲！可以和牛宝亲切交流+游山玩水，wkld有点大，做好p图p到半夜的准备。（确实稍微认真一点就可以拿A）","feishu_legacy","true","true","false","","Domestic Winter Program","Domestic Winter Program > Manuel (ART2551J DWP)","1089"
"ART2551J","","Manuel","DWP","好玩！摄影小白只要有兴趣都能来，学到了很多。大家一起游山玩水每天拍照聚餐（跨年还在江边放烟花到凌晨，很美好的回忆），就是聚餐到但晚上小心深夜p图赶ddl交作业","feishu_legacy","true","true","false","","Domestic Winter Program","Domestic Winter Program > Manuel (ART2551J DWP)","1090"
"BUS2551J","","Kweeyan Teh","DWP","会进行很社死的采访，但是过后感觉是很独特的经历。永远忘不了沙溪的小镇、日落和星空（像梦一样的几天）。","feishu_legacy","true","true","false","","Domestic Winter Program","Domestic Winter Program > Kweeyan Teh(BUS2551J DWP)","1098"
